"dia","time_casa","gols_casa","gols_fora","time_fora","ano","r_timecasa","r_timefora"
"1979-11-18","csaal",1,0,"leonico",1979,,
"1979-11-18","cruzeiro",4,1,"villanovamg",1979,,
"1979-11-18","americano",1,0,"uberaba",1979,,
"1979-11-18","comercialsp",2,3,"dombosco",1979,,
"1979-11-21","coritiba",1,0,"colorado",1979,,
"1979-11-21","brasildepelotas",2,1,"atleticomg",1979,,
"1979-11-21","francana",1,0,"campinense",1979,,
"1979-11-21","comercialms",1,0,"gremiomaringa",1979,,
"1979-11-21","joinville",0,0,"botafogo",1979,,
"1979-11-21","saobento",1,0,"abc",1979,,
"1979-11-21","caldense",1,0,"desportivavale",1979,,
"1979-11-21","interdelimeira",2,0,"goytacaz",1979,,
"1979-11-21","londrina",1,1,"flamengo",1979,,
"1979-11-21","gremio",2,0,"santacruz",1979,,
"1979-11-21","xvdepiracicaba",5,0,"gama",1979,,
"1979-11-21","nautico",0,1,"bahia",1979,,
"1979-11-21","central",1,1,"goias",1979,,
"1979-11-21","asaarapiraca",2,2,"operariomt",1979,,
"1979-11-21","botafogopb",2,1,"ceara",1979,,
"1979-11-21","americamg",0,0,"vasco",1979,,
"1979-11-21","campogrande",0,0,"vilanova",1979,,
"1979-11-21","vitoria",2,1,"maranhao",1979,,
"1979-11-21","fluminense",5,0,"itabaiana",1979,,
"1979-11-21","xvdejau",1,2,"uberlandia",1979,,
"1979-11-21","comercialsp",1,0,"americano",1979,,
"1979-11-21","uberaba",2,2,"cruzeiro",1979,,
"1979-11-21","dombosco",3,1,"csaal",1979,,
"1979-11-22","americarj",6,1,"mixto",1979,,
"1979-11-22","operarioms",1,1,"figueirense",1979,,
"1979-11-22","anapolina",1,1,"saopaulors",1979,,
"1979-11-22","atleticopr",0,0,"internacional",1979,,
"1979-11-22","villanovamg",1,4,"leonico",1979,,
"1979-11-23","uberlandia",3,0,"itabaiana",1979,,
"1979-11-24","botafogo",1,0,"gremiomaringa",1979,,
"1979-11-24","operariomt",0,2,"americamg",1979,,
"1979-11-24","americano",1,0,"dombosco",1979,,
"1979-11-25","campinense",2,0,"brasildepelotas",1979,,
"1979-11-25","coritiba",2,1,"francana",1979,,
"1979-11-25","atleticomg",2,1,"americarj",1979,,
"1979-11-25","mixto",3,2,"colorado",1979,,
"1979-11-25","comercialms",0,1,"saobento",1979,,
"1979-11-25","figueirense",1,1,"joinville",1979,,
"1979-11-25","abc",0,1,"operarioms",1979,,
"1979-11-25","internacional",4,0,"desportivavale",1979,,
"1979-11-25","caldense",1,0,"anapolina",1979,,
"1979-11-25","goytacaz",0,1,"atleticopr",1979,,
"1979-11-25","saopaulors",0,0,"interdelimeira",1979,,
"1979-11-25","londrina",4,2,"nautico",1979,,
"1979-11-25","gama",0,3,"gremio",1979,,
"1979-11-25","bahia",1,2,"xvdepiracicaba",1979,,
"1979-11-25","santacruz",0,0,"flamengo",1979,,
"1979-11-25","vasco",0,0,"goias",1979,,
"1979-11-25","central",2,1,"botafogopb",1979,,
"1979-11-25","ceara",5,0,"asaarapiraca",1979,,
"1979-11-25","maranhao",0,1,"vilanova",1979,,
"1979-11-25","campogrande",1,2,"xvdejau",1979,,
"1979-11-25","itabaiana",1,2,"vitoria",1979,,
"1979-11-25","uberlandia",0,0,"fluminense",1979,,
"1979-11-25","csaal",2,1,"cruzeiro",1979,,
"1979-11-25","uberaba",2,0,"villanovamg",1979,,
"1979-11-25","leonico",1,1,"comercialsp",1979,,
"1979-11-28","americarj",1,1,"coritiba",1979,,
"1979-11-28","brasildepelotas",3,0,"mixto",1979,,
"1979-11-28","francana",0,0,"atleticomg",1979,,
"1979-11-28","campinense",2,1,"colorado",1979,,
"1979-11-28","joinville",1,0,"comercialms",1979,,
"1979-11-28","operarioms",2,0,"botafogo",1979,,
"1979-11-28","saobento",2,0,"figueirense",1979,,
"1979-11-28","desportivavale",4,0,"saopaulors",1979,,
"1979-11-28","interdelimeira",0,1,"internacional",1979,,
"1979-11-28","anapolina",2,1,"goytacaz",1979,,
"1979-11-28","flamengo",4,0,"bahia",1979,,
"1979-11-28","gremio",1,0,"londrina",1979,,
"1979-11-28","xvdepiracicaba",2,1,"santacruz",1979,,
"1979-11-28","nautico",2,2,"gama",1979,,
"1979-11-28","americamg",0,0,"central",1979,,
"1979-11-28","asaarapiraca",0,1,"vasco",1979,,
"1979-11-28","botafogopb",1,1,"operariomt",1979,,
"1979-11-28","goias",1,0,"ceara",1979,,
"1979-11-28","vitoria",1,0,"campogrande",1979,,
"1979-11-28","xvdejau",2,1,"itabaiana",1979,,
"1979-11-28","dombosco",0,1,"uberaba",1979,,
"1979-11-28","comercialsp",1,0,"csaal",1979,,
"1979-11-28","villanovamg",3,2,"americano",1979,,
"1979-11-29","atleticopr",1,0,"caldense",1979,,
"1979-11-29","vilanova",0,0,"uberlandia",1979,,
"1979-11-29","fluminense",6,0,"maranhao",1979,,
"1979-11-29","cruzeiro",1,0,"leonico",1979,,
"1979-11-30","campinense",0,1,"coritiba",1979,,
"1979-12-02","xvdepiracicaba",0,2,"guarani",1979,,
"1979-12-02","flamengo",4,0,"saobento",1979,,
"1979-12-02","palmeiras",5,1,"comercialsp",1979,,
"1979-12-02","cruzeiro",0,0,"atleticomg",1979,,
"1979-12-02","internacional",1,0,"goias",1979,,
"1979-12-02","atleticopr",1,1,"vasco",1979,,
"1979-12-04","coritiba",4,0,"vitoria",1979,,
"1979-12-04","cruzeiro",2,3,"internacional",1979,,
"1979-12-04","goias",1,0,"atleticomg",1979,,
"1979-12-04","operarioms",3,0,"uberlandia",1979,,
"1979-12-05","comercialsp",0,2,"flamengo",1979,,
"1979-12-05","palmeiras",4,0,"saobento",1979,,
"1979-12-06","vitoria",3,1,"xvdepiracicaba",1979,,
"1979-12-06","guarani",0,0,"coritiba",1979,,
"1979-12-06","operarioms",1,0,"atleticopr",1979,,
"1979-12-06","vasco",5,0,"uberlandia",1979,,
"1979-12-08","coritiba",1,0,"xvdepiracicaba",1979,,
"1979-12-08","vitoria",3,0,"guarani",1979,,
"1979-12-08","internacional",1,0,"atleticomg",1979,,
"1979-12-08","goias",1,1,"cruzeiro",1979,,
"1979-12-08","vasco",4,0,"operarioms",1979,,
"1979-12-08","uberlandia",3,2,"atleticopr",1979,,
"1979-12-09","flamengo",1,4,"palmeiras",1979,,
"1979-12-09","saobento",2,2,"comercialsp",1979,,
"1979-12-12","coritiba",1,1,"vasco",1979,,
"1979-12-13","palmeiras",2,3,"internacional",1979,,
"1979-12-16","vasco",2,1,"coritiba",1979,,
"1979-12-16","internacional",1,1,"palmeiras",1979,,
"1979-12-20","vasco",0,2,"internacional",1979,,
"1979-12-23","internacional",2,1,"vasco",1979,,
"1980-02-23","corinthians",3,2,"joinville",1980,,
"1980-02-23","internacional",1,2,"itabaiana",1980,,
"1980-02-23","vasco",1,0,"americarj",1980,,
"1980-02-24","colorado",2,0,"crb",1980,,
"1980-02-24","portuguesa",1,0,"bahia",1980,,
"1980-02-24","operarioms",1,1,"cruzeiro",1980,,
"1980-02-24","remo",1,3,"botafogo",1980,,
"1980-02-24","palmeiras",1,1,"vitoria",1980,,
"1980-02-24","ceara",2,1,"flamengopi",1980,,
"1980-02-24","desportivavale",1,0,"guarani",1980,,
"1980-02-24","americarn",1,0,"vilanova",1980,,
"1980-02-24","fluminense",2,3,"atleticomg",1980,,
"1980-02-24","saopaulors",3,2,"botafogopb",1980,,
"1980-02-24","santos",0,1,"flamengo",1980,,
"1980-02-24","nautico",0,0,"ferroviario",1980,,
"1980-02-24","mixto",1,3,"pontepreta",1980,,
"1980-02-24","gama",2,0,"maranhao",1980,,
"1980-02-24","gremio",0,0,"saopaulo",1980,,
"1980-02-24","atleticogo",1,1,"coritiba",1980,,
"1980-02-24","nacional",0,2,"santacruz",1980,,
"1980-02-27","crb",2,0,"joinville",1980,,
"1980-02-27","bahia",2,3,"corinthians",1980,,
"1980-02-27","botafogo",4,0,"portuguesa",1980,,
"1980-02-27","cruzeiro",0,0,"remo",1980,,
"1980-02-27","colorado",2,0,"operarioms",1980,,
"1980-02-27","ceara",1,1,"americarn",1980,,
"1980-02-27","guarani",1,2,"fluminense",1980,,
"1980-02-27","flamengopi",0,0,"vitoria",1980,,
"1980-02-27","vilanova",1,0,"desportivavale",1980,,
"1980-02-27","atleticomg",2,0,"palmeiras",1980,,
"1980-02-27","botafogopb",2,1,"itabaiana",1980,,
"1980-02-27","internacional",3,1,"mixto",1980,,
"1980-02-27","ferroviario",1,1,"santos",1980,,
"1980-02-27","coritiba",2,2,"gremio",1980,,
"1980-02-27","santacruz",3,1,"atleticogo",1980,,
"1980-02-27","maranhao",0,1,"americarj",1980,,
"1980-02-27","saopaulo",1,2,"vasco",1980,,
"1980-02-27","gama",0,2,"nacional",1980,,
"1980-03-01","bahia",1,0,"crb",1980,,
"1980-03-01","cruzeiro",0,0,"colorado",1980,,
"1980-03-01","nautico",0,1,"botafogopb",1980,,
"1980-03-01","americarj",2,4,"gremio",1980,,
"1980-03-01","saopaulo",2,0,"maranhao",1980,,
"1980-03-02","corinthians",2,0,"botafogo",1980,,
"1980-03-02","joinville",4,1,"portuguesa",1980,,
"1980-03-02","operarioms",0,1,"remo",1980,,
"1980-03-02","americarn",1,1,"desportivavale",1980,,
"1980-03-02","palmeiras",0,0,"guarani",1980,,
"1980-03-02","vitoria",1,1,"fluminense",1980,,
"1980-03-02","atleticomg",2,0,"flamengopi",1980,,
"1980-03-02","vilanova",0,0,"ceara",1980,,
"1980-03-02","saopaulors",1,1,"mixto",1980,,
"1980-03-02","pontepreta",0,0,"ferroviario",1980,,
"1980-03-02","flamengo",1,0,"internacional",1980,,
"1980-03-02","itabaiana",0,2,"santos",1980,,
"1980-03-02","nacional",0,0,"atleticogo",1980,,
"1980-03-02","santacruz",1,1,"gama",1980,,
"1980-03-02","vasco",0,1,"coritiba",1980,,
"1980-03-05","botafogo",3,1,"crb",1980,,
"1980-03-05","joinville",1,1,"colorado",1980,,
"1980-03-05","operarioms",0,1,"corinthians",1980,,
"1980-03-05","remo",1,1,"bahia",1980,,
"1980-03-05","fluminense",4,0,"vilanova",1980,,
"1980-03-05","vitoria",0,5,"ceara",1980,,
"1980-03-05","guarani",3,0,"flamengopi",1980,,
"1980-03-05","desportivavale",1,4,"atleticomg",1980,,
"1980-03-05","santos",2,1,"pontepreta",1980,,
"1980-03-05","itabaiana",2,0,"saopaulors",1980,,
"1980-03-05","internacional",3,2,"ferroviario",1980,,
"1980-03-05","mixto",3,1,"nautico",1980,,
"1980-03-05","coritiba",2,0,"maranhao",1980,,
"1980-03-05","vasco",1,0,"nacional",1980,,
"1980-03-06","palmeiras",4,1,"americarn",1980,,
"1980-03-06","flamengo",1,2,"botafogopb",1980,,
"1980-03-06","americarj",0,0,"gama",1980,,
"1980-03-06","gremio",0,0,"santacruz",1980,,
"1980-03-08","cruzeiro",2,1,"joinville",1980,,
"1980-03-08","ferroviario",2,1,"itabaiana",1980,,
"1980-03-08","nautico",0,2,"internacional",1980,,
"1980-03-08","saopaulo",5,3,"coritiba",1980,,
"1980-03-09","crb",1,3,"operarioms",1980,,
"1980-03-09","colorado",1,0,"remo",1980,,
"1980-03-09","bahia",3,2,"botafogo",1980,,
"1980-03-09","corinthians",0,0,"portuguesa",1980,,
"1980-03-09","vilanova",0,1,"vitoria",1980,,
"1980-03-09","atleticomg",2,0,"guarani",1980,,
"1980-03-09","fluminense",0,0,"palmeiras",1980,,
"1980-03-09","ceara",0,0,"desportivavale",1980,,
"1980-03-09","flamengopi",3,0,"americarn",1980,,
"1980-03-09","santos",2,0,"saopaulors",1980,,
"1980-03-09","mixto",0,2,"flamengo",1980,,
"1980-03-09","santacruz",2,1,"americarj",1980,,
"1980-03-09","gremio",3,1,"vasco",1980,,
"1980-03-09","gama",1,1,"atleticogo",1980,,
"1980-03-12","portuguesa",0,3,"cruzeiro",1980,,
"1980-03-12","joinville",3,0,"remo",1980,,
"1980-03-12","saopaulors",1,1,"nautico",1980,,
"1980-03-12","maranhao",0,0,"nacional",1980,,
"1980-03-12","atleticogo",1,0,"vasco",1980,,
"1980-03-13","botafogopb",2,1,"internacional",1980,,
"1980-03-15","botafogo",2,0,"colorado",1980,,
"1980-03-15","palmeiras",4,0,"vilanova",1980,,
"1980-03-15","americarj",1,1,"atleticogo",1980,,
"1980-03-16","crb",4,1,"portuguesa",1980,,
"1980-03-16","corinthians",3,1,"cruzeiro",1980,,
"1980-03-16","operarioms",1,0,"bahia",1980,,
"1980-03-16","guarani",1,0,"ceara",1980,,
"1980-03-16","flamengopi",2,2,"fluminense",1980,,
"1980-03-16","americarn",0,0,"atleticomg",1980,,
"1980-03-16","vitoria",4,2,"desportivavale",1980,,
"1980-03-16","itabaiana",3,2,"mixto",1980,,
"1980-03-16","ferroviario",1,0,"saopaulors",1980,,
"1980-03-16","internacional",1,0,"pontepreta",1980,,
"1980-03-16","nautico",2,2,"flamengo",1980,,
"1980-03-16","botafogopb",0,3,"santos",1980,,
"1980-03-16","vasco",2,0,"santacruz",1980,,
"1980-03-16","coritiba",2,1,"gama",1980,,
"1980-03-16","nacional",2,2,"saopaulo",1980,,
"1980-03-16","maranhao",1,1,"gremio",1980,,
"1980-03-19","remo",1,0,"corinthians",1980,,
"1980-03-19","botafogo",1,1,"operarioms",1980,,
"1980-03-19","bahia",0,0,"joinville",1980,,
"1980-03-19","atleticomg",5,1,"vitoria",1980,,
"1980-03-19","desportivavale",1,0,"palmeiras",1980,,
"1980-03-19","vilanova",2,1,"flamengopi",1980,,
"1980-03-19","fluminense",4,2,"ceara",1980,,
"1980-03-19","pontepreta",4,0,"saopaulors",1980,,
"1980-03-19","ferroviario",1,2,"mixto",1980,,
"1980-03-19","saopaulo",2,0,"americarj",1980,,
"1980-03-19","gremio",5,1,"gama",1980,,
"1980-03-19","santacruz",1,1,"maranhao",1980,,
"1980-03-19","coritiba",3,0,"nacional",1980,,
"1980-03-20","portuguesa",3,1,"colorado",1980,,
"1980-03-20","cruzeiro",0,0,"crb",1980,,
"1980-03-20","guarani",1,1,"americarn",1980,,
"1980-03-20","flamengo",5,0,"itabaiana",1980,,
"1980-03-22","fluminense",3,1,"desportivavale",1980,,
"1980-03-23","joinville",4,0,"operarioms",1980,,
"1980-03-23","portuguesa",0,1,"remo",1980,,
"1980-03-23","colorado",1,0,"bahia",1980,,
"1980-03-23","cruzeiro",2,1,"botafogo",1980,,
"1980-03-23","crb",1,2,"corinthians",1980,,
"1980-03-23","flamengopi",1,4,"palmeiras",1980,,
"1980-03-23","vitoria",8,1,"americarn",1980,,
"1980-03-23","vilanova",1,1,"guarani",1980,,
"1980-03-23","ceara",2,1,"atleticomg",1980,,
"1980-03-23","pontepreta",6,2,"botafogopb",1980,,
"1980-03-23","santos",4,1,"nautico",1980,,
"1980-03-23","saopaulors",0,0,"flamengo",1980,,
"1980-03-23","gama",2,2,"saopaulo",1980,,
"1980-03-23","americarj",4,0,"nacional",1980,,
"1980-03-23","gremio",0,1,"atleticogo",1980,,
"1980-03-23","santacruz",2,1,"coritiba",1980,,
"1980-03-26","pontepreta",1,2,"nautico",1980,,
"1980-03-26","atleticogo",0,0,"saopaulo",1980,,
"1980-03-26","maranhao",0,0,"vasco",1980,,
"1980-03-27","santos",1,0,"internacional",1980,,
"1980-03-27","botafogopb",2,0,"mixto",1980,,
"1980-03-30","remo",1,0,"crb",1980,,
"1980-03-30","operarioms",2,1,"portuguesa",1980,,
"1980-03-30","bahia",3,0,"cruzeiro",1980,,
"1980-03-30","corinthians",4,1,"colorado",1980,,
"1980-03-30","botafogo",0,0,"joinville",1980,,
"1980-03-30","palmeiras",3,1,"ceara",1980,,
"1980-03-30","americarn",0,0,"fluminense",1980,,
"1980-03-30","atleticomg",3,1,"vilanova",1980,,
"1980-03-30","guarani",2,0,"vitoria",1980,,
"1980-03-30","desportivavale",3,1,"flamengopi",1980,,
"1980-03-30","mixto",1,2,"santos",1980,,
"1980-03-30","itabaiana",0,5,"nautico",1980,,
"1980-03-30","internacional",2,1,"saopaulors",1980,,
"1980-03-30","flamengo",2,2,"pontepreta",1980,,
"1980-03-30","ferroviario",1,1,"botafogopb",1980,,
"1980-03-30","atleticogo",5,1,"maranhao",1980,,
"1980-03-30","saopaulo",3,1,"santacruz",1980,,
"1980-03-30","coritiba",1,0,"americarj",1980,,
"1980-03-30","nacional",0,3,"gremio",1980,,
"1980-03-30","vasco",5,1,"gama",1980,,
"1980-04-03","vasco",2,0,"vitoria",1980,,
"1980-04-03","atleticogo",1,4,"internacional",1980,,
"1980-04-05","sport",2,1,"botafogopb",1980,,
"1980-04-05","santos",4,1,"guarani",1980,,
"1980-04-05","gremio",0,2,"pontepreta",1980,,
"1980-04-05","colorado",5,0,"americasp",1980,,
"1980-04-06","corinthians",1,1,"vasco",1980,,
"1980-04-06","vitoria",1,0,"nautico",1980,,
"1980-04-06","botafogo",3,3,"saopaulo",1980,,
"1980-04-06","americano",0,1,"ceara",1980,,
"1980-04-06","atleticogo",0,2,"atleticomg",1980,,
"1980-04-06","internacional",5,0,"bahia",1980,,
"1980-04-06","cruzeiro",3,1,"fluminense",1980,,
"1980-04-06","joinville",1,1,"americarj",1980,,
"1980-04-06","palmeiras",2,3,"bangu",1980,,
"1980-04-06","santacruz",0,0,"flamengo",1980,,
"1980-04-06","remo",0,1,"coritiba",1980,,
"1980-04-06","desportivavale",3,1,"ferroviario",1980,,
"1980-04-09","vasco",2,2,"nautico",1980,,
"1980-04-09","atleticomg",1,2,"internacional",1980,,
"1980-04-12","fluminense",2,1,"sport",1980,,
"1980-04-12","ferroviario",0,0,"remo",1980,,
"1980-04-13","nautico",1,2,"corinthians",1980,,
"1980-04-13","americano",0,0,"saopaulo",1980,,
"1980-04-13","ceara",1,3,"botafogo",1980,,
"1980-04-13","bahia",2,1,"atleticogo",1980,,
"1980-04-13","botafogopb",0,3,"cruzeiro",1980,,
"1980-04-13","santos",0,1,"americarj",1980,,
"1980-04-13","guarani",2,0,"joinville",1980,,
"1980-04-13","flamengo",6,2,"palmeiras",1980,,
"1980-04-13","bangu",1,1,"santacruz",1980,,
"1980-04-13","desportivavale",0,0,"coritiba",1980,,
"1980-04-13","colorado",0,1,"pontepreta",1980,,
"1980-04-13","americasp",1,3,"gremio",1980,,
"1980-04-16","botafogo",2,0,"americano",1980,,
"1980-04-16","sport",0,1,"cruzeiro",1980,,
"1980-04-16","palmeiras",1,0,"santacruz",1980,,
"1980-04-16","flamengo",2,1,"bangu",1980,,
"1980-04-16","remo",5,0,"desportivavale",1980,,
"1980-04-16","coritiba",7,1,"ferroviario",1980,,
"1980-04-16","pontepreta",3,2,"americasp",1980,,
"1980-04-16","gremio",3,2,"colorado",1980,,
"1980-04-17","saopaulo",2,1,"ceara",1980,,
"1980-04-17","botafogopb",1,1,"fluminense",1980,,
"1980-04-20","saopaulo",3,0,"botafogo",1980,,
"1980-04-20","bahia",0,1,"atleticomg",1980,,
"1980-04-20","cruzeiro",1,1,"botafogopb",1980,,
"1980-04-20","sport",1,1,"fluminense",1980,,
"1980-04-20","americarj",1,0,"guarani",1980,,
"1980-04-20","joinville",2,0,"santos",1980,,
"1980-04-20","bangu",0,1,"palmeiras",1980,,
"1980-04-20","ferroviario",0,1,"desportivavale",1980,,
"1980-04-20","coritiba",1,0,"remo",1980,,
"1980-04-20","americasp",2,0,"colorado",1980,,
"1980-04-20","pontepreta",0,1,"gremio",1980,,
"1980-04-21","vitoria",2,6,"corinthians",1980,,
"1980-04-21","ceara",0,0,"americano",1980,,
"1980-04-21","flamengo",2,1,"santacruz",1980,,
"1980-04-23","nautico",0,1,"vasco",1980,,
"1980-04-23","internacional",1,3,"atleticomg",1980,,
"1980-04-23","americarj",0,2,"santos",1980,,
"1980-04-23","joinville",0,0,"guarani",1980,,
"1980-04-26","corinthians",5,0,"vitoria",1980,,
"1980-04-26","ferroviario",1,1,"coritiba",1980,,
"1980-04-27","americano",1,0,"botafogo",1980,,
"1980-04-27","ceara",3,3,"saopaulo",1980,,
"1980-04-27","atleticogo",2,1,"bahia",1980,,
"1980-04-27","botafogopb",1,1,"sport",1980,,
"1980-04-27","fluminense",0,0,"cruzeiro",1980,,
"1980-04-27","guarani",1,0,"americarj",1980,,
"1980-04-27","santos",2,0,"joinville",1980,,
"1980-04-27","santacruz",4,1,"bangu",1980,,
"1980-04-27","palmeiras",2,2,"flamengo",1980,,
"1980-04-27","desportivavale",3,1,"remo",1980,,
"1980-04-27","americasp",1,2,"pontepreta",1980,,
"1980-04-27","colorado",0,1,"gremio",1980,,
"1980-05-03","nautico",2,0,"vitoria",1980,,
"1980-05-03","saopaulo",4,1,"americano",1980,,
"1980-05-03","botafogo",3,1,"ceara",1980,,
"1980-05-03","fluminense",4,0,"botafogopb",1980,,
"1980-05-03","cruzeiro",2,0,"sport",1980,,
"1980-05-03","pontepreta",0,2,"colorado",1980,,
"1980-05-04","vasco",5,2,"corinthians",1980,,
"1980-05-04","bahia",1,3,"internacional",1980,,
"1980-05-04","atleticomg",3,1,"atleticogo",1980,,
"1980-05-04","americarj",2,2,"joinville",1980,,
"1980-05-04","guarani",1,1,"santos",1980,,
"1980-05-04","santacruz",2,2,"palmeiras",1980,,
"1980-05-04","bangu",0,3,"flamengo",1980,,
"1980-05-04","coritiba",7,1,"desportivavale",1980,,
"1980-05-04","remo",2,1,"ferroviario",1980,,
"1980-05-04","gremio",5,0,"americasp",1980,,
"1980-05-07","vitoria",0,5,"vasco",1980,,
"1980-05-07","corinthians",3,0,"nautico",1980,,
"1980-05-07","internacional",4,0,"atleticogo",1980,,
"1980-05-07","atleticomg",5,1,"bahia",1980,,
"1980-05-07","guarani",3,2,"americarj",1980,,
"1980-05-10","santos",3,0,"pontepreta",1980,,
"1980-05-10","flamengo",3,0,"desportivavale",1980,,
"1980-05-11","saopaulo",0,0,"atleticomg",1980,,
"1980-05-11","vasco",1,1,"fluminense",1980,,
"1980-05-11","guarani",1,2,"internacional",1980,,
"1980-05-11","cruzeiro",0,0,"palmeiras",1980,,
"1980-05-11","coritiba",1,0,"corinthians",1980,,
"1980-05-11","gremio",1,0,"botafogo",1980,,
"1980-05-14","fluminense",0,2,"atleticomg",1980,,
"1980-05-14","internacional",2,1,"palmeiras",1980,,
"1980-05-14","pontepreta",1,1,"flamengo",1980,,
"1980-05-14","coritiba",1,0,"botafogo",1980,,
"1980-05-14","corinthians",5,0,"gremio",1980,,
"1980-05-15","vasco",2,1,"saopaulo",1980,,
"1980-05-15","cruzeiro",0,2,"guarani",1980,,
"1980-05-15","santos",0,0,"desportivavale",1980,,
"1980-05-17","botafogo",1,1,"corinthians",1980,,
"1980-05-17","gremio",1,0,"coritiba",1980,,
"1980-05-18","saopaulo",3,2,"fluminense",1980,,
"1980-05-18","atleticomg",0,0,"vasco",1980,,
"1980-05-18","palmeiras",0,0,"guarani",1980,,
"1980-05-18","internacional",1,0,"cruzeiro",1980,,
"1980-05-18","flamengo",2,0,"santos",1980,,
"1980-05-18","desportivavale",2,1,"pontepreta",1980,,
"1980-05-21","atleticomg",1,1,"internacional",1980,,
"1980-05-21","coritiba",0,2,"flamengo",1980,,
"1980-05-25","internacional",0,3,"atleticomg",1980,,
"1980-05-25","flamengo",4,3,"coritiba",1980,,
"1980-05-28","atleticomg",1,0,"flamengo",1980,,
"1980-06-01","flamengo",3,2,"atleticomg",1980,,
"1981-01-17","vitoria",3,1,"londrina",1981,,
"1981-01-17","vasco",3,1,"vilanova",1981,,
"1981-01-17","santacruz",3,0,"paysandu",1981,,
"1981-01-18","internacional",4,2,"pontepreta",1981,,
"1981-01-18","bangu",0,0,"colorado",1981,,
"1981-01-18","joinville",1,2,"interdelimeira",1981,,
"1981-01-18","brasilia",2,2,"portuguesa",1981,,
"1981-01-18","desportivavale",0,4,"botafogo",1981,,
"1981-01-18","goias",0,0,"gremio",1981,,
"1981-01-18","galicia",0,2,"corinthians",1981,,
"1981-01-18","operarioms",1,1,"pinheiros",1981,,
"1981-01-18","atleticomg",3,0,"csaal",1981,,
"1981-01-18","sport",0,0,"saopaulo",1981,,
"1981-01-18","mixto",1,1,"fluminense",1981,,
"1981-01-18","americarn",2,0,"riverpi",1981,,
"1981-01-18","ferroviario",2,1,"campinense",1981,,
"1981-01-18","flamengo",0,0,"santos",1981,,
"1981-01-18","nacional",1,0,"cruzeiro",1981,,
"1981-01-18","crb",1,1,"fortaleza",1981,,
"1981-01-18","sampaiocorreia",1,0,"itabaiana",1981,,
"1981-01-21","pontepreta",3,0,"vitoria",1981,,
"1981-01-21","interdelimeira",1,1,"colorado",1981,,
"1981-01-21","londrina",2,1,"bangu",1981,,
"1981-01-21","joinville",0,2,"vasco",1981,,
"1981-01-21","desportivavale",0,1,"pinheiros",1981,,
"1981-01-21","portuguesa",2,0,"goias",1981,,
"1981-01-21","botafogo",1,0,"operarioms",1981,,
"1981-01-21","gremio",2,1,"galicia",1981,,
"1981-01-21","brasilia",0,1,"corinthians",1981,,
"1981-01-21","atleticomg",0,0,"campinense",1981,,
"1981-01-21","americarn",1,1,"saopaulo",1981,,
"1981-01-21","riverpi",0,0,"mixto",1981,,
"1981-01-21","csaal",0,2,"fluminense",1981,,
"1981-01-21","nacional",0,1,"flamengo",1981,,
