"dia","time_casa","gols_casa","time_fora","gols_fora","ponto","Date","winner","loser","draw","ano","rodada"
"2012-07-25","nautico",3,"coritiba",4,0,"2012-07-25","coritiba","nautico",FALSE,2012,11
"2012-07-25","corinthians",2,"cruzeiro",0,1,"2012-07-25","corinthians","cruzeiro",FALSE,2012,11
"2012-07-25","atletico-go",4,"sao-paulo",3,1,"2012-07-25","atletico-go","sao-paulo",FALSE,2012,11
"2012-07-25","gremio",1,"fluminense",0,1,"2012-07-25","gremio","fluminense",FALSE,2012,11
"2012-07-26","flamengo",0,"portuguesa",0,0.5,"2012-07-26","flamengo","portuguesa",TRUE,2012,11
"2012-07-26","palmeiras",0,"bahia",2,0,"2012-07-26","bahia","palmeiras",FALSE,2012,11
"2012-07-26","atletico-mg",2,"santos",0,1,"2012-07-26","atletico-mg","santos",FALSE,2012,11
"2012-07-28","internacional",0,"vasco",0,0.5,"2012-07-28","internacional","vasco",TRUE,2012,12
"2012-07-28","coritiba",2,"gremio",1,1,"2012-07-28","coritiba","gremio",FALSE,2012,12
"2012-07-28","botafogo",1,"figueirense",0,1,"2012-07-28","botafogo","figueirense",FALSE,2012,12
"2012-07-29","fluminense",0,"atletico-mg",0,0.5,"2012-07-29","fluminense","atletico-mg",TRUE,2012,12
"2012-07-29","sao-paulo",4,"flamengo",1,1,"2012-07-29","sao-paulo","flamengo",FALSE,2012,12
"2012-07-29","bahia",0,"corinthians",0,0.5,"2012-07-29","bahia","corinthians",TRUE,2012,12
"2012-07-29","sport",0,"atletico-go",0,0.5,"2012-07-29","sport","atletico-go",TRUE,2012,12
"2012-07-29","santos",2,"ponte-preta",1,1,"2012-07-29","santos","ponte-preta",FALSE,2012,12
"2012-07-29","cruzeiro",2,"palmeiras",1,1,"2012-07-29","cruzeiro","palmeiras",FALSE,2012,12
"2012-07-29","portuguesa",3,"nautico",1,1,"2012-07-29","portuguesa","nautico",FALSE,2012,12
"2012-08-04","atletico-go",1,"botafogo",2,0,"2012-08-04","botafogo","atletico-go",FALSE,2012,12
"2012-08-04","palmeiras",0,"internacional",1,0,"2012-08-04","internacional","palmeiras",FALSE,2012,13
"2012-08-04","portuguesa",2,"figueirense",0,1,"2012-08-04","portuguesa","figueirense",FALSE,2012,13
"2012-08-05","vasco",0,"corinthians",0,0.5,"2012-08-05","vasco","corinthians",TRUE,2012,13
"2012-08-05","gremio",3,"bahia",1,1,"2012-08-05","gremio","bahia",FALSE,2012,13
"2012-08-05","coritiba",0,"fluminense",2,0,"2012-08-05","fluminense","coritiba",FALSE,2012,13
"2012-08-05","sao-paulo",1,"sport",0,1,"2012-08-05","sao-paulo","sport",FALSE,2012,13
"2012-08-05","nautico",3,"santos",0,1,"2012-08-05","nautico","santos",FALSE,2012,13
"2012-08-05","cruzeiro",1,"ponte-preta",2,0,"2012-08-05","ponte-preta","cruzeiro",FALSE,2012,13
"2012-08-08","sport",0,"vasco",2,0,"2012-08-08","vasco","sport",FALSE,2012,13
"2012-08-08","internacional",0,"nautico",0,0.5,"2012-08-08","internacional","nautico",TRUE,2012,13
"2012-08-08","bahia",0,"portuguesa",0,0.5,"2012-08-08","bahia","portuguesa",TRUE,2012,13
"2012-08-08","corinthians",1,"atletico-go",1,0.5,"2012-08-08","corinthians","atletico-go",TRUE,2012,14
"2012-08-08","figueirense",0,"flamengo",2,0,"2012-08-08","flamengo","figueirense",FALSE,2012,14
"2012-08-08","santos",4,"cruzeiro",2,1,"2012-08-08","santos","cruzeiro",FALSE,2012,14
"2012-08-08","botafogo",1,"palmeiras",2,0,"2012-08-08","palmeiras","botafogo",FALSE,2012,14
"2012-08-09","fluminense",2,"sao-paulo",1,1,"2012-08-09","fluminense","sao-paulo",FALSE,2012,14
"2012-08-09","atletico-mg",1,"coritiba",0,1,"2012-08-09","atletico-mg","coritiba",FALSE,2012,14
"2012-08-09","ponte-preta",0,"gremio",0,0.5,"2012-08-09","ponte-preta","gremio",TRUE,2012,14
"2012-08-11","santos",2,"atletico-go",2,0.5,"2012-08-11","santos","atletico-go",TRUE,2012,14
"2012-08-11","sport",0,"figueirense",1,0,"2012-08-11","figueirense","sport",FALSE,2012,14
"2012-08-11","bahia",0,"cruzeiro",1,0,"2012-08-11","cruzeiro","bahia",FALSE,2012,14
"2012-08-11","flamengo",2,"nautico",0,1,"2012-08-11","flamengo","nautico",FALSE,2012,14
"2012-08-12","sao-paulo",1,"gremio",2,0,"2012-08-12","gremio","sao-paulo",FALSE,2012,15
"2012-08-12","internacional",2,"ponte-preta",1,1,"2012-08-12","internacional","ponte-preta",FALSE,2012,15
"2012-08-12","coritiba",1,"corinthians",2,0,"2012-08-12","corinthians","coritiba",FALSE,2012,15
"2012-08-12","atletico-mg",1,"vasco",0,1,"2012-08-12","atletico-mg","vasco",FALSE,2012,15
"2012-08-12","portuguesa",1,"botafogo",1,0.5,"2012-08-12","portuguesa","botafogo",TRUE,2012,15
"2012-08-12","fluminense",1,"palmeiras",0,1,"2012-08-12","fluminense","palmeiras",FALSE,2012,15
"2012-08-15","gremio",1,"portuguesa",2,0,"2012-08-15","portuguesa","gremio",FALSE,2012,15
"2012-08-15","cruzeiro",1,"fluminense",1,0.5,"2012-08-15","cruzeiro","fluminense",TRUE,2012,15
"2012-08-15","ponte-preta",0,"bahia",2,0,"2012-08-15","bahia","ponte-preta",FALSE,2012,15
"2012-08-15","atletico-go",1,"atletico-mg",1,0.5,"2012-08-15","atletico-go","atletico-mg",TRUE,2012,15
"2012-08-15","nautico",3,"sao-paulo",0,1,"2012-08-15","nautico","sao-paulo",FALSE,2012,15
"2012-08-15","palmeiras",1,"flamengo",0,1,"2012-08-15","palmeiras","flamengo",FALSE,2012,16
"2012-08-15","botafogo",2,"sport",0,1,"2012-08-15","botafogo","sport",FALSE,2012,16
"2012-08-16","vasco",2,"coritiba",2,0.5,"2012-08-16","vasco","coritiba",TRUE,2012,16
"2012-08-16","corinthians",1,"internacional",0,1,"2012-08-16","corinthians","internacional",FALSE,2012,16
"2012-08-16","figueirense",1,"santos",3,0,"2012-08-16","santos","figueirense",FALSE,2012,16
"2012-08-18","fluminense",1,"sport",0,1,"2012-08-18","fluminense","sport",FALSE,2012,16
"2012-08-18","nautico",1,"bahia",0,1,"2012-08-18","nautico","bahia",FALSE,2012,16
"2012-08-18","sao-paulo",3,"ponte-preta",0,1,"2012-08-18","sao-paulo","ponte-preta",FALSE,2012,16
"2012-08-19","santos",3,"corinthians",2,1,"2012-08-19","santos","corinthians",FALSE,2012,16
"2012-08-19","gremio",4,"figueirense",0,1,"2012-08-19","gremio","figueirense",FALSE,2012,16
"2012-08-19","coritiba",4,"cruzeiro",0,1,"2012-08-19","coritiba","cruzeiro",FALSE,2012,16
"2012-08-19","atletico-mg",3,"botafogo",2,1,"2012-08-19","atletico-mg","botafogo",FALSE,2012,17
"2012-08-19","flamengo",1,"vasco",0,1,"2012-08-19","flamengo","vasco",FALSE,2012,17
"2012-08-19","portuguesa",1,"internacional",1,0.5,"2012-08-19","portuguesa","internacional",TRUE,2012,17
"2012-08-19","atletico-go",2,"palmeiras",1,1,"2012-08-19","atletico-go","palmeiras",FALSE,2012,17
"2012-08-25","palmeiras",1,"santos",2,0,"2012-08-25","santos","palmeiras",FALSE,2012,17
"2012-08-25","vasco",1,"fluminense",2,0,"2012-08-25","fluminense","vasco",FALSE,2012,17
"2012-08-25","ponte-preta",2,"portuguesa",1,1,"2012-08-25","ponte-preta","portuguesa",FALSE,2012,17
"2012-08-26","botafogo",0,"flamengo",0,0.5,"2012-08-26","botafogo","flamengo",TRUE,2012,17
"2012-08-26","corinthians",1,"sao-paulo",2,0,"2012-08-26","sao-paulo","corinthians",FALSE,2012,17
"2012-08-26","internacional",0,"gremio",1,0,"2012-08-26","gremio","internacional",FALSE,2012,17
"2012-08-26","figueirense",3,"coritiba",1,1,"2012-08-26","figueirense","coritiba",FALSE,2012,17
"2012-08-26","cruzeiro",2,"atletico-mg",2,0.5,"2012-08-26","cruzeiro","atletico-mg",TRUE,2012,18
"2012-08-26","sport",0,"nautico",0,0.5,"2012-08-26","sport","nautico",TRUE,2012,18
"2012-08-26","bahia",1,"atletico-go",1,0.5,"2012-08-26","bahia","atletico-go",TRUE,2012,18
"2012-08-29","coritiba",1,"internacional",0,1,"2012-08-29","coritiba","internacional",FALSE,2012,18
"2012-08-29","santos",1,"bahia",3,0,"2012-08-29","bahia","santos",FALSE,2012,18
"2012-08-29","atletico-mg",2,"ponte-preta",2,0.5,"2012-08-29","atletico-mg","ponte-preta",TRUE,2012,18
"2012-08-29","portuguesa",3,"palmeiras",0,1,"2012-08-29","portuguesa","palmeiras",FALSE,2012,18
"2012-08-29","nautico",3,"figueirense",2,1,"2012-08-29","nautico","figueirense",FALSE,2012,18
"2012-08-29","atletico-go",0,"cruzeiro",2,0,"2012-08-29","cruzeiro","atletico-go",FALSE,2012,18
"2012-08-29","gremio",2,"vasco",0,1,"2012-08-29","gremio","vasco",FALSE,2012,18
"2012-08-29","fluminense",1,"corinthians",1,0.5,"2012-08-29","fluminense","corinthians",TRUE,2012,18
"2012-08-30","flamengo",1,"sport",1,0.5,"2012-08-30","flamengo","sport",TRUE,2012,19
"2012-08-30","sao-paulo",4,"botafogo",0,1,"2012-08-30","sao-paulo","botafogo",FALSE,2012,19
"2012-09-01","palmeiras",0,"gremio",0,0.5,"2012-09-01","palmeiras","gremio",TRUE,2012,19
"2012-09-01","figueirense",2,"fluminense",2,0.5,"2012-09-01","figueirense","fluminense",TRUE,2012,19
"2012-09-01","vasco",2,"portuguesa",0,1,"2012-09-01","vasco","portuguesa",FALSE,2012,19
"2012-09-02","corinthians",1,"atletico-mg",0,1,"2012-09-02","corinthians","atletico-mg",FALSE,2012,19
"2012-09-02","bahia",1,"sao-paulo",0,1,"2012-09-02","bahia","sao-paulo",FALSE,2012,19
"2012-09-02","sport",2,"santos",1,1,"2012-09-02","sport","santos",FALSE,2012,19
"2012-09-02","internacional",4,"flamengo",1,1,"2012-09-02","internacional","flamengo",FALSE,2012,19
"2012-09-02","botafogo",2,"coritiba",0,1,"2012-09-02","botafogo","coritiba",FALSE,2012,19
"2012-09-02","cruzeiro",3,"nautico",0,1,"2012-09-02","cruzeiro","nautico",FALSE,2012,19
"2012-09-02","ponte-preta",3,"atletico-go",1,1,"2012-09-02","ponte-preta","atletico-go",FALSE,2012,20
"2012-09-05","flamengo",0,"ponte-preta",1,0,"2012-09-05","ponte-preta","flamengo",FALSE,2012,20
"2012-09-05","portuguesa",3,"coritiba",0,1,"2012-09-05","portuguesa","coritiba",FALSE,2012,20
"2012-09-05","bahia",0,"atletico-mg",0,0.5,"2012-09-05","bahia","atletico-mg",TRUE,2012,20
"2012-09-05","nautico",1,"vasco",1,0.5,"2012-09-05","nautico","vasco",TRUE,2012,20
"2012-09-05","gremio",2,"atletico-go",1,1,"2012-09-05","gremio","atletico-go",FALSE,2012,20
"2012-09-05","figueirense",1,"corinthians",0,1,"2012-09-05","figueirense","corinthians",FALSE,2012,20
"2012-09-05","cruzeiro",1,"botafogo",3,0,"2012-09-05","botafogo","cruzeiro",FALSE,2012,20
"2012-09-05","sao-paulo",1,"internacional",1,0.5,"2012-09-05","sao-paulo","internacional",TRUE,2012,20
"2012-09-06","fluminense",3,"santos",1,1,"2012-09-06","fluminense","santos",FALSE,2012,20
"2012-09-06","palmeiras",3,"sport",1,1,"2012-09-06","palmeiras","sport",FALSE,2012,20
"2012-09-08","ponte-preta",2,"figueirense",2,0.5,"2012-09-08","ponte-preta","figueirense",TRUE,2012,21
"2012-09-08","coritiba",3,"flamengo",0,1,"2012-09-08","coritiba","flamengo",FALSE,2012,21
"2012-09-08","corinthians",3,"gremio",1,1,"2012-09-08","corinthians","gremio",FALSE,2012,21
"2012-09-09","internacional",0,"fluminense",1,0,"2012-09-09","fluminense","internacional",FALSE,2012,21
"2012-09-09","santos",0,"sao-paulo",0,0.5,"2012-09-09","santos","sao-paulo",TRUE,2012,21
"2012-09-09","botafogo",3,"nautico",1,1,"2012-09-09","botafogo","nautico",FALSE,2012,21
"2012-09-09","vasco",0,"bahia",4,0,"2012-09-09","bahia","vasco",FALSE,2012,21
"2012-09-09","atletico-mg",3,"palmeiras",0,1,"2012-09-09","atletico-mg","palmeiras",FALSE,2012,21
"2012-09-09","atletico-go",1,"portuguesa",1,0.5,"2012-09-09","atletico-go","portuguesa",TRUE,2012,21
"2012-09-09","sport",2,"cruzeiro",1,1,"2012-09-09","sport","cruzeiro",FALSE,2012,21
"2012-09-12","corinthians",1,"ponte-preta",1,0.5,"2012-09-12","corinthians","ponte-preta",TRUE,2012,21
"2012-09-12","portuguesa",0,"fluminense",2,0,"2012-09-12","fluminense","portuguesa",FALSE,2012,22
"2012-09-12","figueirense",2,"cruzeiro",0,1,"2012-09-12","figueirense","cruzeiro",FALSE,2012,22
"2012-09-12","sport",1,"bahia",1,0.5,"2012-09-12","sport","bahia",TRUE,2012,22
"2012-09-12","atletico-go",1,"coritiba",2,0,"2012-09-12","coritiba","atletico-go",FALSE,2012,22
"2012-09-12","vasco",3,"palmeiras",1,1,"2012-09-12","vasco","palmeiras",FALSE,2012,22
"2012-09-12","santos",2,"flamengo",0,1,"2012-09-12","santos","flamengo",FALSE,2012,22
"2012-09-12","atletico-mg",1,"sao-paulo",0,1,"2012-09-12","atletico-mg","sao-paulo",FALSE,2012,22
"2012-09-13","botafogo",1,"internacional",1,0.5,"2012-09-13","botafogo","internacional",TRUE,2012,22
"2012-09-13","gremio",2,"nautico",0,1,"2012-09-13","gremio","nautico",FALSE,2012,22
"2012-09-15","fluminense",1,"atletico-go",2,0,"2012-09-15","atletico-go","fluminense",FALSE,2012,22
"2012-09-15","sao-paulo",3,"portuguesa",1,1,"2012-09-15","sao-paulo","portuguesa",FALSE,2012,22
"2012-09-16","cruzeiro",1,"vasco",1,0.5,"2012-09-16","cruzeiro","vasco",TRUE,2012,23
"2012-09-16","palmeiras",0,"corinthians",2,0,"2012-09-16","corinthians","palmeiras",FALSE,2012,23
"2012-09-16","coritiba",1,"santos",2,0,"2012-09-16","santos","coritiba",FALSE,2012,23
"2012-09-16","bahia",2,"figueirense",1,1,"2012-09-16","bahia","figueirense",FALSE,2012,23
"2012-09-16","nautico",1,"atletico-mg",0,1,"2012-09-16","nautico","atletico-mg",FALSE,2012,23
"2012-09-16","flamengo",1,"gremio",1,0.5,"2012-09-16","flamengo","gremio",TRUE,2012,23
"2012-09-16","internacional",2,"sport",2,0.5,"2012-09-16","internacional","sport",TRUE,2012,23
"2012-09-16","ponte-preta",0,"botafogo",0,0.5,"2012-09-16","ponte-preta","botafogo",TRUE,2012,23
"2012-09-22","fluminense",2,"nautico",1,1,"2012-09-22","fluminense","nautico",FALSE,2012,23
"2012-09-22","figueirense",1,"palmeiras",3,0,"2012-09-22","palmeiras","figueirense",FALSE,2012,23
"2012-09-22","santos",1,"portuguesa",3,0,"2012-09-22","portuguesa","santos",FALSE,2012,23
"2012-09-23","botafogo",2,"corinthians",2,0.5,"2012-09-23","botafogo","corinthians",TRUE,2012,24
"2012-09-23","sao-paulo",1,"cruzeiro",0,1,"2012-09-23","sao-paulo","cruzeiro",FALSE,2012,24
"2012-09-23","atletico-go",1,"flamengo",2,0,"2012-09-23","flamengo","atletico-go",FALSE,2012,24
"2012-09-23","ponte-preta",0,"vasco",0,0.5,"2012-09-23","ponte-preta","vasco",TRUE,2012,24
"2012-09-23","sport",1,"coritiba",0,1,"2012-09-23","sport","coritiba",FALSE,2012,24
"2012-09-23","atletico-mg",0,"gremio",0,0.5,"2012-09-23","atletico-mg","gremio",TRUE,2012,24
"2012-09-23","internacional",3,"bahia",1,1,"2012-09-23","internacional","bahia",FALSE,2012,24
